classAbbr,studentId,semester,grade
"ADT",136964867.0,"1207",67.0
"PWA1",136964867.0,"1201",60.0
"WPP",136964867.0,"1007",68.0
"SMS",589709323.0,"1009",62.0
"PWA1",589709323.0,"1101",69.0
"SSL",589709323.0,"1110",69.0
"DBS",589709323.0,"1110",100.0
"SMS",589709323.0,"1411",97.0
"ASL",589709323.0,"1006",95.0
"WPP",517553775.0,"1302",60.0
"PWA1",517553775.0,"1407",60.0
"PWA1",517553775.0,"1306",98.0
"ADT",517553775.0,"1308",60.0
"PWA1",517553775.0,"1404",93.0
"ASL",517553775.0,"1103",82.0
"WPP",231529415.0,"1403",83.0
"SMS",231529415.0,"1101",78.0
"ATW",231529415.0,"1004",78.0
"PWA1",231529415.0,"1102",70.0
"PWA1",231529415.0,"1012",80.0
"SSL",231529415.0,"1401",86.0
"PWA2",840060462.0,"1107",61.0
"PWA2",840060462.0,"1302",96.0
"PWA1",840060462.0,"1309",69.0
"SMS",840060462.0,"1009",94.0
"SSL",840060462.0,"1006",90.0
"ATW",840060462.0,"1307",74.0
"PWA1",987047563.0,"1008",60.0
"SMS",987047563.0,"1411",63.0
"ADB",987047563.0,"1412",65.0
"ATW",987047563.0,"1401",91.0
"PWA2",987047563.0,"1107",93.0
"WPP",987047563.0,"1104",62.0
"ATW",131219077.0,"1107",81.0
"PWA1",131219077.0,"1007",92.0
"DBS",131219077.0,"1207",88.0
"ADT",131219077.0,"1202",69.0
"SSL",131219077.0,"1104",78.0
"ADT",131219077.0,"1001",82.0
"ADT",893239825.0,"1212",66.0
"DBS",893239825.0,"1303",96.0
"SSL",893239825.0,"1308",79.0
"WPP",893239825.0,"1104",90.0
"ADB",893239825.0,"1402",79.0
"ATW",893239825.0,"1101",74.0
"SSL",566918617.0,"1309",84.0
"SSL",566918617.0,"1106",88.0
"WPP",566918617.0,"1304",60.0
"PWA1",566918617.0,"1004",80.0
"ADB",566918617.0,"1309",64.0
"ADT",566918617.0,"1212",61.0
"ADT",519512999.0,"1011",80.0
"ASL",519512999.0,"1201",66.0
"ASL",519512999.0,"1305",78.0
"DBS",519512999.0,"1009",90.0
"PWA2",519512999.0,"1307",79.0
"PWA1",519512999.0,"1003",92.0
"PWA2",417166292.0,"1403",73.0
"ATW",417166292.0,"1310",62.0
"DBS",417166292.0,"1107",69.0
"ADB",417166292.0,"1306",98.0
"ADT",417166292.0,"1401",65.0
"DBS",417166292.0,"1306",69.0
"ADB",930464480.0,"1105",66.0
"SMS",930464480.0,"1007",96.0
"ATW",930464480.0,"1410",68.0
"SMS",930464480.0,"1411",97.0
"ADT",930464480.0,"1003",64.0
"SSL",930464480.0,"1003",77.0
"SSL",378476606.0,"1412",90.0
"PWA1",378476606.0,"1109",77.0
"DBS",378476606.0,"1406",98.0
"ASL",378476606.0,"1105",67.0
"SMS",378476606.0,"1210",60.0
"PWA2",378476606.0,"1305",85.0
"ADT",565584789.0,"1002",87.0
"DBS",565584789.0,"1112",83.0
"DBS",565584789.0,"1310",86.0
"ATW",565584789.0,"1105",69.0
"ATW",565584789.0,"1108",61.0
"ADT",565584789.0,"1303",70.0
"DBS",284921751.0,"1304",84.0
"DBS",284921751.0,"1102",81.0
"PWA1",284921751.0,"1302",85.0
"SMS",284921751.0,"1312",79.0
"PWA2",284921751.0,"1211",88.0
"PWA1",284921751.0,"1005",70.0
"ASL",465346912.0,"1406",83.0
"SSL",465346912.0,"1010",97.0
"SMS",465346912.0,"1103",79.0
"WPP",465346912.0,"1310",70.0
"DBS",465346912.0,"1201",83.0
"DBS",465346912.0,"1201",98.0
"ASL",761774867.0,"1406",64.0
"ATW",761774867.0,"1107",62.0
"WPP",761774867.0,"1003",88.0
"DBS",761774867.0,"1012",68.0
"SSL",761774867.0,"1208",66.0
"PWA2",761774867.0,"1401",88.0
"PWA2",653052169.0,"1005",87.0
"SSL",653052169.0,"1305",95.0
"ADB",653052169.0,"1212",80.0
"DBS",653052169.0,"1003",63.0
"WPP",653052169.0,"1412",78.0
"PWA1",653052169.0,"1011",73.0
"SSL",126897238.0,"1209",61.0
"ADB",126897238.0,"1308",73.0
"PWA1",126897238.0,"1104",94.0
"ASL",126897238.0,"1002",69.0
"PWA1",126897238.0,"1303",68.0
"SSL",126897238.0,"1107",86.0
"WPP",959500619.0,"1205",93.0
"WPP",959500619.0,"1010",76.0
"ADT",959500619.0,"1409",80.0
"DBS",959500619.0,"1007",94.0
"SMS",959500619.0,"1107",80.0
"PWA2",959500619.0,"1308",63.0
"ADT",886451779.0,"1404",76.0
"PWA2",886451779.0,"1205",60.0
"PWA2",886451779.0,"1011",63.0
"PWA2",886451779.0,"1112",95.0
"PWA2",886451779.0,"1205",99.0
"PWA1",886451779.0,"1104",74.0
"PWA2",832647173.0,"1407",79.0
"WPP",832647173.0,"1205",93.0
"ASL",832647173.0,"1304",75.0
"ASL",832647173.0,"1104",73.0
"DBS",832647173.0,"1104",78.0
"ADT",832647173.0,"1005",93.0
"ASL",435828172.0,"1410",87.0
"ADB",435828172.0,"1206",100.0
"DBS",435828172.0,"1412",82.0
"ADB",435828172.0,"1305",65.0
"ADB",435828172.0,"1304",76.0
"WPP",435828172.0,"1208",79.0
"ATW",168010074.0,"1401",78.0
"DBS",168010074.0,"1310",78.0
"PWA2",168010074.0,"1208",95.0
"ADT",168010074.0,"1311",99.0
"WPP",168010074.0,"1204",71.0
"ATW",168010074.0,"1205",85.0
"ASL",772808289.0,"1304",74.0
"SSL",772808289.0,"1005",60.0
"ATW",772808289.0,"1408",95.0
"PWA1",772808289.0,"1003",65.0
"ADB",772808289.0,"1002",74.0
"DBS",772808289.0,"1011",79.0
"PWA2",263889822.0,"1110",80.0
"PWA1",263889822.0,"1204",85.0
"ADB",263889822.0,"1310",97.0
"SMS",263889822.0,"1402",95.0
"SSL",263889822.0,"1007",83.0
"PWA1",263889822.0,"1304",74.0
"WPP",685892501.0,"1110",82.0
"PWA2",685892501.0,"1009",67.0
"SMS",685892501.0,"1102",77.0
"ADT",685892501.0,"1303",62.0
"SSL",685892501.0,"1001",74.0
"SMS",685892501.0,"1410",71.0
"WPP",466091855.0,"1202",88.0
"ATW",466091855.0,"1405",71.0
"ADT",466091855.0,"1402",94.0
"SMS",466091855.0,"1110",92.0
"DBS",466091855.0,"1103",67.0
"DBS",466091855.0,"1109",79.0
"ADB",205341726.0,"1305",97.0
"PWA2",205341726.0,"1404",81.0
"DBS",205341726.0,"1006",93.0
"WPP",205341726.0,"1307",70.0
"ASL",205341726.0,"1111",65.0
"WPP",205341726.0,"1307",76.0
"SSL",771406880.0,"1303",79.0
"PWA2",771406880.0,"1207",100.0
"WPP",771406880.0,"1212",90.0
"PWA2",771406880.0,"1209",93.0
"ADB",771406880.0,"1203",86.0
"DBS",771406880.0,"1206",76.0
"PWA2",662705654.0,"1212",67.0
"ADB",662705654.0,"1412",90.0
"ADB",662705654.0,"1201",84.0
"PWA2",662705654.0,"1407",80.0
"PWA2",662705654.0,"1104",81.0
"DBS",662705654.0,"1006",78.0
"WPP",247422801.0,"1210",85.0
"ADB",247422801.0,"1004",77.0
"DBS",247422801.0,"1205",94.0
"ASL",247422801.0,"1011",93.0
"ADB",247422801.0,"1210",65.0
"ATW",247422801.0,"1102",71.0
"ATW",691801907.0,"1110",65.0
"WPP",691801907.0,"1004",67.0
"ASL",691801907.0,"1401",98.0
"WPP",691801907.0,"1212",85.0
"ATW",691801907.0,"1401",60.0
"ATW",691801907.0,"1402",66.0
"SMS",362996357.0,"1012",76.0
"DBS",362996357.0,"1201",87.0
"SMS",362996357.0,"1105",78.0
"ADT",362996357.0,"1204",76.0
"SSL",362996357.0,"1107",63.0
"ASL",362996357.0,"1012",62.0
"PWA2",950376336.0,"1301",64.0
"ATW",950376336.0,"1305",63.0
"WPP",950376336.0,"1307",68.0
"ADT",950376336.0,"1107",62.0
"DBS",950376336.0,"1007",64.0
"ADT",950376336.0,"1409",84.0
"PWA2",803317636.0,"1409",90.0
"PWA2",803317636.0,"1409",86.0
"ASL",803317636.0,"1307",84.0
"ASL",803317636.0,"1303",99.0
"PWA2",803317636.0,"1210",74.0
"SMS",803317636.0,"1412",99.0
"PWA2",162427751.0,"1105",90.0
"ATW",162427751.0,"1407",91.0
"PWA2",162427751.0,"1109",85.0
"WPP",162427751.0,"1107",91.0
"DBS",162427751.0,"1012",79.0
"ATW",162427751.0,"1408",91.0
"PWA1",961648226.0,"1307",96.0
"DBS",961648226.0,"1412",61.0
"SSL",961648226.0,"1312",71.0
"DBS",961648226.0,"1312",81.0
"ASL",961648226.0,"1206",88.0
"ASL",961648226.0,"1107",72.0
"SMS",138534364.0,"1302",86.0
"DBS",138534364.0,"1308",67.0
"SMS",138534364.0,"1211",73.0
"WPP",138534364.0,"1409",65.0
"PWA2",138534364.0,"1405",84.0
"DBS",138534364.0,"1412",79.0
"WPP",698718222.0,"1208",68.0
"PWA2",698718222.0,"1403",82.0
"SMS",698718222.0,"1401",90.0
"ADB",698718222.0,"1001",99.0
"ADB",698718222.0,"1205",60.0
"PWA2",698718222.0,"1211",61.0
"SMS",545940376.0,"1411",78.0
"WPP",545940376.0,"1102",60.0
"ADT",545940376.0,"1111",90.0
"SMS",545940376.0,"1209",77.0
"ADT",545940376.0,"1211",86.0
"SSL",545940376.0,"1409",97.0
"ADB",785513885.0,"1411",87.0
"ATW",785513885.0,"1302",98.0
"PWA1",785513885.0,"1305",94.0
"SSL",785513885.0,"1109",63.0
"ASL",785513885.0,"1208",88.0
"PWA2",785513885.0,"1002",84.0
"ADB",819358382.0,"1011",82.0
"PWA2",819358382.0,"1004",100.0
"ASL",819358382.0,"1412",91.0
"SSL",819358382.0,"1405",90.0
"PWA2",819358382.0,"1106",86.0
"SSL",819358382.0,"1211",78.0
"SSL",646830209.0,"1304",91.0
"ASL",646830209.0,"1107",72.0
"SMS",646830209.0,"1004",71.0
"SSL",646830209.0,"1104",76.0
"SMS",646830209.0,"1007",69.0
"PWA1",646830209.0,"1107",86.0
"ADB",291092694.0,"1305",64.0
"WPP",291092694.0,"1209",88.0
"ADB",291092694.0,"1211",67.0
"ADT",291092694.0,"1104",66.0
"WPP",291092694.0,"1207",94.0
"ADT",291092694.0,"1402",95.0
"PWA2",451092691.0,"1110",97.0
"PWA2",451092691.0,"1302",83.0
"PWA2",451092691.0,"1108",82.0
"SSL",451092691.0,"1106",75.0
"PWA2",451092691.0,"1306",79.0
"ASL",451092691.0,"1201",80.0
"SSL",864483655.0,"1102",100.0
"SMS",864483655.0,"1305",80.0
"SMS",864483655.0,"1106",64.0
"ATW",864483655.0,"1401",85.0
"ADB",864483655.0,"1307",100.0
"DBS",864483655.0,"1403",86.0
"ADB",729764609.0,"1211",89.0
"ASL",729764609.0,"1007",76.0
"PWA2",729764609.0,"1208",95.0
"ADT",729764609.0,"1005",69.0
"ADT",729764609.0,"1208",81.0
"PWA1",729764609.0,"1103",64.0
"WPP",254286724.0,"1009",75.0
"PWA2",254286724.0,"1001",75.0
"DBS",254286724.0,"1306",100.0
"SMS",254286724.0,"1402",98.0
"DBS",254286724.0,"1011",83.0
"PWA1",254286724.0,"1002",92.0
"SMS",673083949.0,"1101",93.0
"ADT",673083949.0,"1412",84.0
"SMS",673083949.0,"1105",82.0
"SSL",673083949.0,"1306",68.0
"ATW",673083949.0,"1208",63.0
"SMS",673083949.0,"1207",86.0
"WPP",218388610.0,"1407",68.0
"DBS",218388610.0,"1111",64.0
"ATW",218388610.0,"1307",66.0
"ADT",218388610.0,"1009",99.0
"PWA1",218388610.0,"1105",74.0
"ASL",218388610.0,"1208",68.0
"SMS",717184369.0,"1409",69.0
"ATW",717184369.0,"1005",79.0
"SMS",717184369.0,"1204",60.0
"PWA2",717184369.0,"1105",62.0
"SSL",717184369.0,"1209",62.0
"ADB",717184369.0,"1308",79.0
"SMS",955648931.0,"1108",82.0
"ADT",955648931.0,"1303",70.0
"WPP",955648931.0,"1209",86.0
"SMS",955648931.0,"1004",75.0
"ATW",955648931.0,"1110",94.0
"ADT",955648931.0,"1410",68.0
"WPP",839422494.0,"1202",78.0
"PWA1",839422494.0,"1005",63.0
"SSL",839422494.0,"1407",83.0
"SMS",839422494.0,"1301",88.0
"ADB",839422494.0,"1307",87.0
"ATW",839422494.0,"1402",75.0
"SSL",967936704.0,"1007",90.0
"ASL",967936704.0,"1007",87.0
"SMS",967936704.0,"1007",73.0
"ASL",967936704.0,"1302",75.0
"PWA1",967936704.0,"1308",98.0
"PWA1",967936704.0,"1106",79.0
"PWA2",208618919.0,"1209",69.0
"WPP",208618919.0,"1103",99.0
"ADT",208618919.0,"1403",97.0
"SMS",208618919.0,"1402",82.0
"ADT",208618919.0,"1212",64.0
"PWA2",208618919.0,"1104",68.0
"SMS",302493468.0,"1403",85.0
"ATW",302493468.0,"1409",99.0
"ASL",302493468.0,"1411",61.0
"ADB",302493468.0,"1412",65.0
"PWA2",302493468.0,"1408",99.0
"ASL",302493468.0,"1005",74.0
"ADB",577808421.0,"1406",92.0
"ATW",577808421.0,"1201",61.0
"DBS",577808421.0,"1306",85.0
"SSL",577808421.0,"1204",73.0
"SSL",577808421.0,"1106",64.0
"SSL",577808421.0,"1302",64.0
"DBS",229892073.0,"1006",82.0
"ASL",229892073.0,"1301",69.0
"WPP",229892073.0,"1404",82.0
"WPP",229892073.0,"1103",80.0
"ASL",229892073.0,"1411",71.0
"ATW",229892073.0,"1007",78.0
"WPP",701148246.0,"1304",94.0
"ADB",701148246.0,"1212",94.0
"ADT",701148246.0,"1203",88.0
"PWA1",701148246.0,"1210",77.0
"ADT",701148246.0,"1104",65.0
"ATW",701148246.0,"1412",74.0
"PWA2",346510524.0,"1211",93.0
"WPP",346510524.0,"1206",85.0
"SSL",346510524.0,"1106",79.0
"SMS",346510524.0,"1107",91.0
"ADB",346510524.0,"1105",97.0
"ADB",346510524.0,"1309",79.0
"DBS",824443177.0,"1011",92.0
"SMS",824443177.0,"1201",94.0
"DBS",824443177.0,"1410",60.0
"WPP",824443177.0,"1111",87.0
"PWA2",824443177.0,"1112",64.0
"ADB",824443177.0,"1307",68.0
"PWA1",547068921.0,"1110",66.0
"PWA1",547068921.0,"1412",93.0
"WPP",547068921.0,"1303",72.0
"PWA1",547068921.0,"1009",88.0
"ATW",547068921.0,"1301",66.0
"ATW",547068921.0,"1312",61.0
"ASL",207316137.0,"1405",87.0
"SSL",207316137.0,"1203",80.0
"DBS",207316137.0,"1104",65.0
"SSL",207316137.0,"1011",63.0
"PWA2",207316137.0,"1111",72.0
"ATW",207316137.0,"1202",89.0
"DBS",351997217.0,"1105",70.0
"SMS",351997217.0,"1005",75.0
"ASL",351997217.0,"1007",95.0
"DBS",351997217.0,"1002",81.0
"ASL",351997217.0,"1111",77.0
"WPP",351997217.0,"1409",76.0
"ADB",146506121.0,"1105",65.0
"SMS",146506121.0,"1005",77.0
"PWA2",146506121.0,"1310",78.0
"PWA1",146506121.0,"1111",61.0
"PWA2",146506121.0,"1303",93.0
"ADT",146506121.0,"1302",67.0
"PWA1",627033928.0,"1107",71.0
"PWA1",627033928.0,"1104",64.0
"WPP",627033928.0,"1203",92.0
"SMS",627033928.0,"1303",79.0
"ADT",627033928.0,"1306",86.0
"PWA1",627033928.0,"1205",73.0
"SMS",321115998.0,"1106",75.0
"ADT",321115998.0,"1012",92.0
"ADT",321115998.0,"1107",97.0
"WPP",321115998.0,"1308",61.0
"ATW",321115998.0,"1211",78.0
"WPP",321115998.0,"1111",73.0
"SSL",591461361.0,"1405",98.0
"ADT",591461361.0,"1003",79.0
"ADT",591461361.0,"1211",87.0
"SSL",591461361.0,"1304",92.0
"PWA1",591461361.0,"1005",97.0
"SSL",591461361.0,"1109",69.0
"ASL",296915821.0,"1408",63.0
"PWA1",296915821.0,"1208",63.0
"PWA1",296915821.0,"1204",95.0
"ATW",296915821.0,"1306",73.0
"DBS",296915821.0,"1011",75.0
"ADB",296915821.0,"1308",81.0
"ADT",568583346.0,"1106",70.0
"SSL",568583346.0,"1306",77.0
"ASL",568583346.0,"1208",90.0
"ADB",568583346.0,"1307",92.0
"WPP",568583346.0,"1207",93.0
"PWA1",568583346.0,"1406",99.0
"WPP",876917639.0,"1105",79.0
"WPP",876917639.0,"1212",67.0
"PWA1",876917639.0,"1109",82.0
"PWA1",876917639.0,"1010",71.0
"ASL",876917639.0,"1206",79.0
"WPP",876917639.0,"1106",80.0
"DBS",385406754.0,"1109",92.0
"WPP",385406754.0,"1209",86.0
"ASL",385406754.0,"1007",71.0
"DBS",385406754.0,"1302",77.0
"ADT",385406754.0,"1302",82.0
"WPP",385406754.0,"1204",63.0
"ATW",780084242.0,"1002",70.0
"ATW",780084242.0,"1407",62.0
"ADB",780084242.0,"1105",65.0
"ADT",780084242.0,"1001",67.0
"SMS",780084242.0,"1105",68.0
"WPP",780084242.0,"1308",64.0
"ATW",246330582.0,"1304",77.0
"DBS",246330582.0,"1103",96.0
"PWA2",246330582.0,"1207",74.0
"ADB",246330582.0,"1301",74.0
"SSL",246330582.0,"1105",61.0
"PWA2",246330582.0,"1207",80.0
"ADB",793824061.0,"1409",75.0
"WPP",793824061.0,"1207",86.0
"ASL",793824061.0,"1405",64.0
"PWA1",793824061.0,"1106",84.0
"PWA2",793824061.0,"1408",77.0
"DBS",793824061.0,"1406",64.0
"WPP",527407169.0,"1111",61.0
"SMS",527407169.0,"1410",89.0
"PWA1",527407169.0,"1010",62.0
"PWA1",527407169.0,"1212",87.0
"ADT",527407169.0,"1010",99.0
"ADB",527407169.0,"1210",75.0
"SMS",279647225.0,"1112",85.0
"SSL",279647225.0,"1101",89.0
"PWA2",279647225.0,"1007",61.0
"ADB",279647225.0,"1107",64.0
"ADT",279647225.0,"1210",77.0
"DBS",279647225.0,"1202",83.0
"ADT",228515317.0,"1010",95.0
"WPP",228515317.0,"1401",93.0
"PWA1",228515317.0,"1303",65.0
"SMS",228515317.0,"1405",95.0
"PWA2",228515317.0,"1210",89.0
"PWA1",228515317.0,"1409",82.0
"ATW",246900353.0,"1003",72.0
"DBS",246900353.0,"1206",92.0
"DBS",246900353.0,"1104",66.0
"DBS",246900353.0,"1012",61.0
"SMS",246900353.0,"1010",69.0
"SMS",246900353.0,"1309",97.0
"SMS",467725995.0,"1405",64.0
"DBS",467725995.0,"1004",79.0
"PWA2",467725995.0,"1202",97.0
"SSL",467725995.0,"1404",72.0
"DBS",467725995.0,"1208",72.0
"SMS",467725995.0,"1308",80.0
"WPP",871380469.0,"1402",82.0
"PWA2",871380469.0,"1212",90.0
"DBS",871380469.0,"1002",100.0
"PWA1",871380469.0,"1304",97.0
"SMS",871380469.0,"1111",89.0
"WPP",871380469.0,"1012",97.0
"WPP",334197743.0,"1107",95.0
"ASL",334197743.0,"1009",92.0
"SSL",334197743.0,"1109",88.0
"ADT",334197743.0,"1208",73.0
"PWA2",334197743.0,"1208",69.0
"SMS",334197743.0,"1201",66.0
"ADT",762768217.0,"1309",87.0
"ADB",762768217.0,"1211",95.0
"ADT",762768217.0,"1309",63.0
"ASL",762768217.0,"1203",93.0
"ADT",762768217.0,"1401",83.0
"ADB",762768217.0,"1103",64.0
"ASL",488992546.0,"1008",78.0
"PWA1",488992546.0,"1003",93.0
"PWA1",488992546.0,"1405",72.0
"PWA2",488992546.0,"1105",82.0
"PWA1",488992546.0,"1201",76.0
"PWA2",488992546.0,"1407",85.0
"SSL",230395143.0,"1004",72.0
"PWA2",230395143.0,"1109",71.0
"DBS",230395143.0,"1006",63.0
"ATW",230395143.0,"1111",69.0
"ADT",230395143.0,"1001",96.0
"ATW",230395143.0,"1210",60.0
"DBS",310677364.0,"1307",90.0
"PWA1",310677364.0,"1211",80.0
"PWA2",310677364.0,"1009",65.0
"SMS",310677364.0,"1002",63.0
"ADB",310677364.0,"1006",90.0
"ATW",310677364.0,"1305",68.0
"PWA1",374821149.0,"1303",64.0
"DBS",374821149.0,"1405",80.0
"PWA2",374821149.0,"1011",93.0
"ADB",374821149.0,"1107",66.0
"WPP",374821149.0,"1301",63.0
"ATW",374821149.0,"1007",60.0
"SSL",381000570.0,"1004",88.0
"SSL",381000570.0,"1012",61.0
"SMS",381000570.0,"1010",65.0
"ASL",381000570.0,"1107",81.0
"WPP",381000570.0,"1106",79.0
"PWA1",381000570.0,"1307",84.0
"SMS",679943507.0,"1211",68.0
"WPP",679943507.0,"1207",79.0
"ASL",679943507.0,"1010",93.0
"ADT",679943507.0,"1301",70.0
"PWA1",679943507.0,"1109",96.0
"ATW",679943507.0,"1101",61.0
"ADT",558706769.0,"1405",62.0
"PWA2",558706769.0,"1009",98.0
"SMS",558706769.0,"1405",76.0
"ATW",558706769.0,"1403",84.0
"ASL",558706769.0,"1010",76.0
"PWA1",558706769.0,"1012",73.0
"ADB",888370109.0,"1012",97.0
"PWA2",888370109.0,"1306",60.0
"ASL",888370109.0,"1207",60.0
"WPP",888370109.0,"1211",62.0
"ADT",888370109.0,"1106",88.0
"WPP",888370109.0,"1004",83.0
"ADB",755530712.0,"1311",89.0
"ADT",755530712.0,"1208",62.0
"PWA2",755530712.0,"1202",65.0
"ATW",755530712.0,"1002",77.0
"ADB",755530712.0,"1008",66.0
"ASL",755530712.0,"1301",73.0
"SMS",736320606.0,"1403",61.0
"PWA2",736320606.0,"1010",65.0
"ASL",736320606.0,"1202",80.0
"DBS",736320606.0,"1101",86.0
"SSL",736320606.0,"1007",79.0
"ADT",736320606.0,"1402",73.0
"ATW",390147780.0,"1103",72.0
"ADT",390147780.0,"1101",81.0
"WPP",390147780.0,"1012",86.0
"SSL",390147780.0,"1007",72.0
"ADB",390147780.0,"1006",77.0
"ATW",390147780.0,"1010",67.0
"PWA1",344963622.0,"1208",76.0
"SMS",344963622.0,"1109",63.0
"ADB",344963622.0,"1009",94.0
"SSL",344963622.0,"1106",64.0
"ATW",344963622.0,"1012",73.0
"ATW",344963622.0,"1107",88.0
"PWA2",128549264.0,"1309",92.0
"PWA2",128549264.0,"1101",73.0
"ASL",128549264.0,"1201",68.0
"WPP",128549264.0,"1008",68.0
"PWA2",128549264.0,"1204",66.0
"SSL",128549264.0,"1105",61.0
"DBS",773050374.0,"1307",73.0
"WPP",773050374.0,"1004",64.0
"ASL",773050374.0,"1001",70.0
"SMS",773050374.0,"1103",84.0
"ADB",773050374.0,"1210",83.0
"SSL",773050374.0,"1406",85.0
"ATW",666180137.0,"1207",61.0
"DBS",666180137.0,"1410",72.0
"SMS",666180137.0,"1009",83.0
"WPP",666180137.0,"1406",82.0
"PWA2",666180137.0,"1309",68.0
"ADB",666180137.0,"1108",74.0
"ADB",314945903.0,"1201",88.0
"WPP",314945903.0,"1104",86.0
"ASL",314945903.0,"1104",88.0
"SSL",314945903.0,"1201",70.0
"ADB",314945903.0,"1309",62.0
"PWA2",314945903.0,"1111",92.0
"ADB",222700867.0,"1304",91.0
"DBS",222700867.0,"1112",81.0
"PWA2",222700867.0,"1308",84.0
"SMS",222700867.0,"1106",73.0
"ASL",222700867.0,"1006",62.0
"SMS",222700867.0,"1304",93.0
"ATW",432336693.0,"1409",70.0
"PWA2",432336693.0,"1305",76.0
"ASL",432336693.0,"1006",69.0
"ADT",432336693.0,"1407",92.0
"ADT",432336693.0,"1010",94.0
"ADT",432336693.0,"1004",88.0
"ATW",447826542.0,"1404",87.0
"SMS",447826542.0,"1301",83.0
"ATW",447826542.0,"1103",64.0
"ASL",447826542.0,"1301",92.0
"WPP",447826542.0,"1112",64.0
"SMS",447826542.0,"1309",100.0
"SSL",585656926.0,"1207",95.0
"SMS",585656926.0,"1003",64.0
"PWA2",585656926.0,"1410",67.0
"ADT",585656926.0,"1108",69.0
"PWA1",585656926.0,"1311",69.0
"ATW",585656926.0,"1305",60.0
"WPP",514727410.0,"1405",66.0
"DBS",514727410.0,"1409",75.0
"PWA1",514727410.0,"1208",80.0
"ADT",514727410.0,"1312",88.0
"PWA1",514727410.0,"1008",95.0
"PWA1",514727410.0,"1406",81.0
"DBS",734383368.0,"1106",62.0
"SMS",734383368.0,"1007",67.0
"DBS",734383368.0,"1312",70.0
"PWA2",734383368.0,"1108",96.0
"ADB",734383368.0,"1009",89.0
"ADB",734383368.0,"1103",67.0
"SMS",213819970.0,"1411",83.0
"ASL",213819970.0,"1304",92.0
"WPP",213819970.0,"1102",70.0
"SSL",213819970.0,"1109",80.0
"ADT",213819970.0,"1411",87.0
"SMS",213819970.0,"1308",87.0
"WPP",436226362.0,"1310",84.0
"ATW",436226362.0,"1409",94.0
"ADT",436226362.0,"1104",74.0
"SSL",436226362.0,"1006",96.0
"SMS",436226362.0,"1309",83.0
"ADB",436226362.0,"1111",75.0
"ADT",573525828.0,"1410",66.0
"ADB",573525828.0,"1107",72.0
"WPP",573525828.0,"1003",96.0
"DBS",573525828.0,"1007",64.0
"SMS",573525828.0,"1408",80.0
"SSL",573525828.0,"1210",66.0
"PWA2",401623658.0,"1206",67.0
"SMS",401623658.0,"1209",97.0
"DBS",401623658.0,"1407",87.0
"PWA2",401623658.0,"1409",81.0
"SSL",401623658.0,"1305",61.0
"ADB",401623658.0,"1205",65.0
"PWA1",897650023.0,"1208",86.0
"SMS",897650023.0,"1412",72.0
"WPP",897650023.0,"1004",100.0
"PWA1",897650023.0,"1105",89.0
"WPP",897650023.0,"1002",81.0
"PWA2",897650023.0,"1307",77.0
"PWA1",596582235.0,"1306",98.0
"ASL",596582235.0,"1211",73.0
"SMS",596582235.0,"1201",63.0
"ATW",596582235.0,"1106",85.0
"WPP",596582235.0,"1206",95.0
"DBS",596582235.0,"1107",97.0
"ASL",190103081.0,"1312",84.0
"SMS",190103081.0,"1402",93.0
"PWA2",190103081.0,"1008",99.0
"PWA2",190103081.0,"1402",77.0
"PWA1",190103081.0,"1111",73.0
"ADB",190103081.0,"1212",67.0
"PWA2",851367875.0,"1003",76.0
"ADT",851367875.0,"1206",87.0
"SSL",851367875.0,"1010",82.0
"SSL",851367875.0,"1312",72.0
"ADB",851367875.0,"1403",65.0
"ADT",851367875.0,"1302",71.0
"ASL",488161991.0,"1401",76.0
"SSL",488161991.0,"1003",67.0
"ASL",488161991.0,"1302",95.0
"ATW",488161991.0,"1306",68.0
"PWA2",488161991.0,"1406",69.0
"PWA2",488161991.0,"1306",94.0
"ASL",629525771.0,"1408",87.0
"SSL",629525771.0,"1002",66.0
"PWA1",629525771.0,"1204",71.0
"ATW",629525771.0,"1208",76.0
"WPP",629525771.0,"1207",76.0
"ASL",629525771.0,"1301",94.0
"ATW",335693678.0,"1311",88.0
"SMS",335693678.0,"1404",80.0
"ADB",335693678.0,"1409",83.0
"ASL",335693678.0,"1410",83.0
"ATW",335693678.0,"1004",87.0
"SSL",335693678.0,"1304",64.0
"WPP",708379499.0,"1401",87.0
"ASL",708379499.0,"1112",84.0
"PWA2",708379499.0,"1303",100.0
"DBS",708379499.0,"1305",96.0
"PWA1",708379499.0,"1412",70.0
"WPP",708379499.0,"1205",95.0
"ATW",187884117.0,"1208",74.0
"PWA2",187884117.0,"1401",85.0
"ATW",187884117.0,"1306",67.0
"SSL",187884117.0,"1004",71.0
"PWA1",187884117.0,"1103",99.0
"ADB",187884117.0,"1005",88.0
"DBS",638280396.0,"1207",60.0
"ADB",638280396.0,"1101",95.0
"SMS",638280396.0,"1207",96.0
"ATW",638280396.0,"1011",67.0
"DBS",638280396.0,"1010",86.0
"SSL",638280396.0,"1011",85.0
"ADB",858787987.0,"1105",68.0
"WPP",858787987.0,"1110",80.0
"WPP",858787987.0,"1411",72.0
"SSL",858787987.0,"1304",73.0
"ADB",858787987.0,"1010",76.0
"PWA1",858787987.0,"1412",62.0
"ADB",676578494.0,"1111",81.0
"SMS",676578494.0,"1005",73.0
"DBS",676578494.0,"1205",94.0
"PWA1",676578494.0,"1409",67.0
